Position,Hip_Knee-Ankle_angle,Shoulder_hip_knee_angle,Knee_ankle_foot_angle,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v
Up,150.96055550373703,150.71568847416484,166.47748756550737,0.6095682382583618,0.15066853165626526,-0.6667114496231079,0.9972296357154846,0.69569331407547,0.3825554847717285,-0.24616937339305878,0.9981633424758911,0.5720188617706299,0.9798949956893921,0.03706841915845871,0.7394322752952576,0.6454225182533264,1.2114757299423218,-0.0497567281126976,0.2306971549987793,0.5546258687973022,1.6596570014953613,0.009048109874129295,0.1039135754108429,0.5622560977935791,1.8707619905471802,0.28102555871009827,0.07453501969575882
Down,147.3543734881507,150.84837421986865,166.01605824175493,0.6322944760322571,0.15077973902225494,-0.721467137336731,0.9946238994598389,0.695141077041626,0.34357568621635437,-0.2424587905406952,0.997641921043396,0.5677878856658936,0.9880245923995972,0.054385583847761154,0.7596419453620911,0.6216813325881958,1.1541568040847778,0.4772166609764099,0.2387118935585022,0.5408281087875366,1.4629544019699097,1.1222692728042603,0.11042933166027069,0.5383104681968689,1.6724358797073364,1.1020199060440063,0.08630351722240448
Down,137.00873673855966,146.6880603177684,160.129131475915,0.6304737329483032,0.13536782562732697,-0.7989994883537292,0.9943017959594727,0.6980299353599548,0.3314083516597748,-0.27201396226882935,0.9973630905151367,0.5713306069374084,0.9323669672012329,0.04823663830757141,0.7762513756752014,0.6509472131729126,1.135454773902893,0.5034053325653076,0.2418508678674698,0.5418627262115479,1.4111876487731934,1.2856649160385132,0.11029192805290222,0.535467267036438,1.6249490976333618,1.275712013244629,0.08787620812654495
Up,170.41569164173936,165.8831546843492,174.01347137564835,0.6256921291351318,0.13111720979213715,-0.6116107106208801,0.9944800138473511,0.6984668970108032,0.32431527972221375,-0.1944131851196289,0.9975685477256775,0.5701243877410889,0.9420850872993469,0.035274725407361984,0.7935150861740112,0.5934673547744751,1.5035946369171143,0.3328832983970642,0.22533710300922394,0.5350991487503052,1.9653809070587158,0.8993614912033081,0.09978029876947403,0.5309922099113464,2.158663034439087,0.7507426738739014,0.08029972016811371
Up,170.55648869513487,178.4816834720455,177.97901506401712,0.8292738795280457,0.7999381422996521,-1.5612728595733643,0.9956970810890198,0.9216774702072144,0.7946144938468933,-0.9044923782348633,0.9792050123214722,0.795040488243103,1.490152359008789,0.07508820295333862,0.09312697499990463,0.735999345779419,1.871511697769165,0.5248528718948364,0.01714855059981346,0.7407447695732117,2.2943551540374756,1.2603678703308105,0.0006008936907164752,0.7485606670379639,2.4623358249664307,1.1304206848144531,0.0020522638224065304
Up,168.93140995644436,179.70854022162678,168.66635264003276,0.902466893196106,0.7815035581588745,-1.5008972883224487,0.9956881999969482,0.9537280201911926,0.7705421447753906,-0.8305060267448425,0.9774762988090515,0.8354999423027039,1.4762685298919678,0.103840671479702,0.08519195020198822,0.7777068018913269,1.8323535919189453,0.5248826146125793,0.017064129933714867,0.7918506860733032,2.2702982425689697,1.2189345359802246,0.0006567391101270914,0.8273971676826477,2.422048807144165,1.067451000213623,0.0023255818523466587
Down,2.735915993224863,11.415678033572675,31.943293886006703,0.5746662616729736,0.6709614992141724,-1.0028458833694458,0.968654990196228,0.7116705179214478,0.8897517919540405,-0.6450914144515991,0.9454601407051086,0.625876784324646,1.6506736278533936,-0.08456546813249588,0.0009104429627768695,0.6036975383758545,1.3962821960449219,-0.2795153260231018,0.009190576151013374,0.6192039251327515,1.7915006875991821,0.0765913650393486,0.002620014362037182,0.601287305355072,1.765127420425415,-0.12625795602798462,0.004410679452121258
Down,2.524396249388424,11.125591257366137,162.2727995741768,0.5901921987533569,0.7087043523788452,-1.3060648441314697,0.9918188452720642,0.7427030801773071,0.8947516679763794,-0.7532953023910522,0.9801923036575317,0.662900447845459,1.6014946699142456,-0.0706271156668663,0.0006951906252652407,0.6599987745285034,1.566074252128601,-0.25150084495544434,0.0032388935796916485,0.6774826645851135,2.029872179031372,0.1818833202123642,0.0006380998529493809,0.6612705588340759,2.088061571121216,-0.09254584461450577,0.0012689566938206553
Down,5.469277630735807,4.541481668853068,133.59101530703663,0.3652118146419525,0.7807846069335938,-0.245100736618042,0.9989483952522278,0.6554912328720093,0.8627297282218933,-0.30283015966415405,0.997528612613678,0.6396518349647522,1.7079676389694214,-0.19329984486103058,0.00042185423080809414,0.6252203583717346,1.4698262214660645,-0.3859967589378357,0.006066556088626385,0.6121730208396912,1.8431973457336426,-0.046604305505752563,0.00043663952965289354,0.586859941482544,1.8656631708145142,-0.3198084533214569,0.0009135572472587228
Down,0.19427419948478922,6.067295786800918,97.99189076387461,0.5482754707336426,0.6589361429214478,-1.2338472604751587,0.9968618154525757,0.7554229497909546,0.8778374791145325,-0.6355564594268799,0.9639239311218262,0.6827464699745178,1.6918483972549438,-0.09456180036067963,0.0006433053058572114,0.6807736158370972,1.5747653245925903,-0.34920698404312134,0.00544373644515872,0.6851612329483032,1.90077543258667,0.1440400779247284,0.0004166689177509397,0.6757820248603821,1.9022212028503418,-0.1942945271730423,0.0007722803857177496
Down,53.86287216394799,1.3031440158899976,69.18413078708375,0.5801944136619568,0.6668708920478821,-1.2959791421890259,0.9966105222702026,0.7779823541641235,0.8812333941459656,-0.6638702154159546,0.9642069935798645,0.693946361541748,1.733129858970642,-0.08838868141174316,0.008059640415012836,0.7194401621818542,1.3964792490005493,-0.7195907235145569,0.08915020525455475,0.5543336272239685,1.498875617980957,-0.6653079390525818,0.045811012387275696,0.5458082556724548,1.454978108406067,-1.0473252534866333,0.03459137678146362
Up,170.06089567049446,174.1953995002529,167.59798729401706,0.5839089155197144,0.6456162929534912,-0.6788808703422546,0.9969289302825928,0.7956936955451965,0.901206374168396,-0.24571159482002258,0.9675150513648987,0.6964837312698364,1.7333616018295288,-0.05851425603032112,0.007299448829144239,0.6859531998634338,2.3402116298675537,-0.1933424472808838,0.0802687481045723,0.5676459074020386,2.9526586532592773,0.21261724829673767,0.04123103618621826,0.5725008249282837,3.1420047283172607,-0.2726249694824219,0.031133398413658142
Down,11.473326057364288,12.619387034588058,165.2398489692304,0.5336033701896667,0.7265639305114746,-2.3599236011505127,0.9971240162849426,0.7443105578422546,0.9055364727973938,-1.3297327756881714,0.966825544834137,0.6278617978096008,1.8011354207992554,-0.07746183127164841,0.0013428323436528444,0.6042864918708801,1.5426442623138428,-0.0772053599357605,0.010399937629699707,0.570480465888977,1.8507204055786133,0.771633505821228,0.0010405764915049076,0.5748409032821655,1.879903793334961,0.5379025936126709,0.0015926185296848416
Down,11.223268523121131,9.75715460405944,3.7885717643352312,0.5217708349227905,0.7618712782859802,-2.2033135890960693,0.9973887205123901,0.7446208596229553,0.91370689868927,-1.2763144969940186,0.9594460725784302,0.6336463093757629,1.8068150281906128,-0.10444557666778564,0.0015313520561903715,0.6140276193618774,1.3867636919021606,-0.08546413481235504,0.01435430534183979,0.5757142901420593,1.641627311706543,0.6616146564483643,0.0015748880105093122,0.5790994167327881,1.6261507272720337,0.4272926449775696,0.002608959563076496
Down,11.26979366358292,8.94186439323445,120.34070663852721,0.507731020450592,0.7707922458648682,-2.361597776412964,0.9975265264511108,0.7364700436592102,0.9138972163200378,-1.3658678531646729,0.9521327614784241,0.6004531979560852,1.7791261672973633,-0.09906133264303207,0.0015525738708674908,0.6003908514976501,1.3266469240188599,-0.021727420389652252,0.01646575704216957,0.551157534122467,1.5738911628723145,0.8304815292358398,0.0018339328235015273,0.5659521818161011,1.587027668952942,0.6041516065597534,0.0031233036424964666
Down,71.09072741293508,79.75494660424843,168.6951683598619,0.48677077889442444,0.760872483253479,-2.3266308307647705,0.9973956942558289,0.7330604791641235,0.9148900508880615,-1.340688705444336,0.9531066417694092,0.6052526235580444,1.7966986894607544,-0.10515709966421127,0.002425665268674493,0.560463547706604,1.781719446182251,0.020822696387767792,0.022030135616660118,0.5635172128677368,2.2009902000427246,0.7980118989944458,0.0020445974078029394,0.5522255897521973,2.259695529937744,0.5090650320053101,0.00324268382973969
Down,8.060945367224404,6.570028886998072,173.68438843153208,0.43788185715675354,0.5917993187904358,-0.462778240442276,0.9972772598266602,0.5798361897468567,0.8660218715667725,-0.03199335187673569,0.981896698474884,0.5345944166183472,1.708566427230835,-0.04918505251407623,0.004877300001680851,0.5837036967277527,1.419554591178894,-0.417490154504776,0.01692410558462143,0.5675472021102905,2.004284381866455,-0.07723921537399292,0.002654475625604391,0.5737965106964111,2.079765558242798,-0.3827851414680481,0.004648162983357906
Down,22.080939108099344,21.833097624432405,175.05221216773253,0.41973719000816345,0.6020628809928894,-0.4625422954559326,0.9974250793457031,0.5620683431625366,0.8369787335395813,-0.027842601761221886,0.9789482355117798,0.5291677713394165,1.667081356048584,-0.06549909710884094,0.006071851123124361,0.5641335248947144,1.5889246463775635,-0.4153828024864197,0.01806187629699707,0.5447272062301636,2.1386380195617676,-0.08976995199918747,0.0030322829261422157,0.5324397087097168,2.239151954650879,-0.36702197790145874,0.00589235732331872
Down,33.83215881621273,51.49879036027545,76.20486596024736,0.8054221272468567,0.2453465312719345,-0.1972721517086029,0.9968579411506653,0.8252016305923462,0.2916804254055023,0.04304732382297516,0.9760416746139526,0.9735580682754517,0.3866880536079407,0.08700397610664368,0.10514699667692184,0.9536512494087219,0.19291818141937256,0.15251699090003967,0.025594884529709816,1.0218164920806885,0.2750299572944641,0.2208886593580246,0.006257787812501192,1.0503621101379395,0.23646268248558044,0.2509239614009857,0.008516795001924038
Down,26.364428080670564,54.31854911906188,84.6425293849177,0.8056227564811707,0.25946497917175293,-0.18844063580036163,0.9969574809074402,0.8246903419494629,0.29488471150398254,0.020869117230176926,0.9771832227706909,0.9742100834846497,0.3891424536705017,0.07841368019580841,0.18913288414478302,0.9625035524368286,0.1951860636472702,0.15185733139514923,0.05664050951600075,1.0152430534362793,0.28720584511756897,0.22173377871513367,0.01564897783100605,1.0384459495544434,0.27085262537002563,0.25891098380088806,0.018094709143042564
Down,86.00524167700583,61.333141850252176,136.8786615440053,0.7905312776565552,0.3120458722114563,-0.11902320384979248,0.9968985915184021,0.8413723707199097,0.3343763053417206,-0.11205880343914032,0.9775319695472717,0.978299617767334,0.41692250967025757,-0.02682492695748806,0.2610187530517578,0.9807201623916626,0.3595695495605469,0.07246722280979156,0.07150128483772278,1.0290213823318481,0.36499717831611633,0.2227407693862915,0.024274220690131187,1.0420969724655151,0.38032448291778564,0.23992355167865753,0.027038782835006714
Down,13.482069774370935,64.47729883488164,136.30437475413254,0.8132537007331848,0.29840975999832153,-0.018462156876921654,0.9823000431060791,0.8343831896781921,0.3674488365650177,0.017437709495425224,0.9773498773574829,0.9811557531356812,0.43878889083862305,0.023034226149320602,0.32843074202537537,0.9821050763130188,0.30272987484931946,0.13831427693367004,0.06873691082000732,0.9957824945449829,0.36158740520477295,0.30037620663642883,0.0243026502430439,0.9878392219543457,0.3750116229057312,0.3288860321044922,0.029731977730989456
Down,148.3331088756027,51.485212428105044,127.88500764614841,0.8179805874824524,0.28876277804374695,0.031971585005521774,0.9838098287582397,0.8341382145881653,0.3683997690677643,0.07223120331764221,0.9780856370925903,0.9694036245346069,0.4367900490760803,0.04088733345270157,0.39267697930336,0.9360494613647461,0.2756381928920746,0.09577644616365433,0.07913229614496231,0.9687454104423523,0.18567636609077454,0.16239938139915466,0.037926703691482544,0.9489026069641113,0.15409530699253082,0.12845252454280853,0.04754018038511276
Up,158.0734911311395,49.90165299756745,125.24731414808696,0.8075053095817566,0.33755233883857727,-0.01103883795440197,0.9823086857795715,0.8432429432868958,0.3600371479988098,0.024189043790102005,0.9755188822746277,0.972608745098114,0.43468376994132996,0.03206632286310196,0.44366875290870667,0.9431952238082886,0.2697664797306061,0.0727347880601883,0.0859261155128479,0.9620429873466492,0.179656982421875,0.1516922116279602,0.048195842653512955,0.9397037625312805,0.15564967691898346,0.11307908594608307,0.05962441489100456
Up,157.60425015482792,44.296951213932246,134.93982225834793,0.8034908175468445,0.3186132609844208,0.021316586062312126,0.984004557132721,0.8388862609863281,0.3723696768283844,0.06396154314279556,0.977499783039093,0.9602873921394348,0.44080349802970886,0.0424296036362648,0.49863916635513306,0.9178940057754517,0.2957645058631897,0.1300305873155594,0.09841881692409515,0.9294768571853638,0.18742860853672028,0.18140485882759094,0.0781114399433136,0.9016559720039368,0.15302054584026337,0.1496041864156723,0.08757638931274414
Down,139.7959350828487,41.85263907070333,138.0125859132377,0.8137402534484863,0.31096339225769043,-0.010097874328494072,0.9855126738548279,0.839647114276886,0.38425904512405396,0.05450917407870293,0.9791700839996338,0.9568934440612793,0.45146167278289795,0.045889146625995636,0.5477493405342102,0.906945526599884,0.3006725609302521,0.10285694897174835,0.12011557072401047,0.9436618089675903,0.2092316448688507,0.157845601439476,0.1014094278216362,0.9309477806091309,0.17450858652591705,0.13287004828453064,0.1169433668255806
Up,152.1513279119089,42.50393079994895,141.01481862092413,0.8235512971878052,0.31072843074798584,-0.0001553352631162852,0.9868192672729492,0.8383322954177856,0.3785662055015564,0.0714418888092041,0.9802733063697815,0.9573570489883423,0.44819387793540955,0.05332745239138603,0.5920820832252502,0.9083724021911621,0.28964725136756897,0.06217141076922417,0.1332131028175354,0.9344907999038696,0.15114910900592804,0.06766010820865631,0.12234094738960266,0.9125370979309082,0.1103861927986145,0.016051465645432472,0.14096863567829132
Down,64.10717801169756,46.25481036275389,42.60196977904817,0.8212542533874512,0.3075968325138092,-0.003942831885069609,0.9880713224411011,0.8254090547561646,0.3800043761730194,0.06093718856573105,0.9819121360778809,0.9523314237594604,0.4446791708469391,0.05382494255900383,0.6327540278434753,0.9054578542709351,0.2888716459274292,0.08545080572366714,0.17657862603664398,0.9470928311347961,0.2955772280693054,0.10592041909694672,0.15544579923152924,0.9352521896362305,0.2805567681789398,0.09549878537654877,0.1763305366039276
Down,66.62492039335726,41.515028836254494,77.79517085914455,0.8087361454963684,0.3045983910560608,-0.0019477016758173704,0.9892335534095764,0.8225773572921753,0.3760410249233246,0.08800305426120758,0.9833800792694092,0.9481697082519531,0.4455644488334656,0.06319577246904373,0.6692870855331421,0.8958386182785034,0.29793038964271545,0.10063526779413223,0.18916593492031097,0.9478811025619507,0.30143946409225464,0.15201318264007568,0.16881535947322845,0.9451344609260559,0.28272029757499695,0.12182660400867462,0.1919119507074356
Down,129.5962777509117,44.729616161294196,68.84675018293905,0.8074406385421753,0.30292293429374695,-0.01195170171558857,0.990295946598053,0.8219176530838013,0.37282171845436096,0.07569243013858795,0.9847935438156128,0.9501354098320007,0.4447711408138275,0.060930944979190826,0.7022973895072937,0.9069026708602905,0.2937162518501282,0.13234801590442657,0.21917949616909027,0.9300498962402344,0.2599514424800873,0.17962683737277985,0.20424184203147888,0.9129191637039185,0.2559085190296173,0.14669978618621826,0.22630693018436432
Down,144.1054747582806,46.70649408486308,135.96080578288976,0.8089438676834106,0.28444769978523254,-0.0006378247053362429,0.9912599325180054,0.81482994556427,0.3712477385997772,0.07544537633657455,0.9862783551216125,0.9469150304794312,0.4392316937446594,0.06681214272975922,0.7320338487625122,0.90410315990448,0.2905042767524719,0.12843629717826843,0.2355455905199051,0.9328634142875671,0.21077601611614227,0.17137083411216736,0.23815809190273285,0.9170207977294922,0.17553015053272247,0.1379646211862564,0.26710501313209534
Down,144.2979988594089,44.723299565104234,155.8429431548737,0.7973951101303101,0.30178138613700867,-0.11796535551548004,0.9920259714126587,0.8303157687187195,0.3689253628253937,-0.04402714595198631,0.9871681928634644,0.9480916261672974,0.4316827654838562,0.022438736632466316,0.7586545944213867,0.9083195924758911,0.3034028112888336,0.10377273708581924,0.2785637080669403,0.9325458407402039,0.23089906573295593,0.17105066776275635,0.2807733416557312,0.927850604057312,0.1836974024772644,0.16509313881397247,0.30459433794021606
Down,48.259014397586554,45.7667679611854,69.1397440228827,0.8032530546188354,0.28521400690078735,-0.09969156235456467,0.9925518035888672,0.8206769824028015,0.36828118562698364,0.0042074560187757015,0.9879582524299622,0.9474384188652039,0.4318188428878784,0.03127775341272354,0.7827407121658325,0.9066106081008911,0.3032025396823883,0.13491025567054749,0.27607282996177673,0.9377583265304565,0.3171548545360565,0.1859920471906662,0.27318137884140015,0.9391033053398132,0.2936089336872101,0.20362751185894012,0.30385860800743103
Down,72.8776201462187,38.26270691353403,90.47042283722018,0.8047721982002258,0.296082466840744,0.005878234747797251,0.993196427822113,0.8289986848831177,0.37492531538009644,0.015243197791278362,0.9890785813331604,0.9476103782653809,0.4574761688709259,0.037715163081884384,0.8044567108154297,0.9085094332695007,0.3287823498249054,0.14493396878242493,0.28137946128845215,0.9402281045913696,0.32890528440475464,0.23669898509979248,0.27246540784835815,0.9404842257499695,0.3077150881290436,0.25162822008132935,0.30673539638519287
Down,77.3391388363395,42.32478989964228,82.71014800901554,0.8254410624504089,0.2930012047290802,-0.0602981373667717,0.9935497641563416,0.8315094709396362,0.35278382897377014,0.010743155144155025,0.9889464378356934,0.9474353790283203,0.4351809620857239,0.04150668531656265,0.8237823843955994,0.9114855527877808,0.26989802718162537,0.09143121540546417,0.3039148449897766,0.937390923500061,0.2700743079185486,0.14991483092308044,0.2878398895263672,0.9326213002204895,0.30544543266296387,0.11964543908834457,0.31854018568992615
Down,113.34175450333625,34.55526062421926,124.35992707203147,0.8455072641372681,0.2360278218984604,-0.0895359069108963,0.9934175610542297,0.8268840909004211,0.30989986658096313,-0.026162851601839066,0.98987877368927,0.9411869049072266,0.3910124599933624,0.04382898285984993,0.8412392139434814,0.8824900388717651,0.23047789931297302,0.07277409732341766,0.29132628440856934,0.934430718421936,0.1813155859708786,0.10678182542324066,0.27446484565734863,0.9276474714279175,0.1388045996427536,0.08475597202777863,0.30554378032684326
Down,108.29870698523379,38.32463608297539,107.53794781688106,0.8475702404975891,0.21795688569545746,-0.06923852860927582,0.9933168888092041,0.8270410299301147,0.2936258018016815,-0.002209991915151477,0.9906594753265381,0.9425509572029114,0.3743882179260254,0.05464485287666321,0.8569719195365906,0.8911715745925903,0.20329268276691437,0.07446920871734619,0.2877367436885834,0.9341284036636353,0.173198863863945,0.10087039321660995,0.26611781120300293,0.9245737195014954,0.14285019040107727,0.0850888341665268,0.2989438474178314
Down,102.84731953370336,31.832756065525306,118.13750893393609,0.8698275685310364,0.18669937551021576,-0.08928795158863068,0.9932692646980286,0.8412634134292603,0.27050670981407166,-0.04186730459332466,0.9914292693138123,0.943484902381897,0.3578352928161621,0.054454199969768524,0.8711414933204651,0.8957227468490601,0.20781272649765015,0.08429068326950073,0.27952298521995544,0.9381089210510254,0.1828383356332779,0.12188635021448135,0.2540260851383209,0.9365318417549133,0.14472612738609314,0.11161001026630402,0.28792333602905273
Down,74.19968569964786,29.673070967086048,95.99975360769224,0.8825939297676086,0.15933474898338318,-0.21718387305736542,0.9922741651535034,0.8605987429618835,0.21023881435394287,-0.1704261749982834,0.991276741027832,0.9485551118850708,0.2923585772514343,0.0174880288541317,0.883411169052124,0.920166015625,0.20116914808750153,0.056196413934230804,0.2590918242931366,0.9452557563781738,0.20051561295986176,0.14348021149635315,0.23256030678749084,0.9483561515808105,0.161188542842865,0.13738475739955902,0.2648932635784149
Down,33.02241403478222,38.413076173933646,66.86677722361135,0.8715802431106567,0.36955153942108154,-0.09105587005615234,0.9924399852752686,0.9066664576530457,0.3985132575035095,0.03565411642193794,0.9902963042259216,1.00924551486969,0.4529755115509033,0.05639816075563431,0.8480403423309326,0.9919889569282532,0.41351768374443054,0.07457925379276276,0.23893938958644867,1.0355632305145264,0.4422014355659485,0.1712522953748703,0.2123199850320816,1.0391900539398193,0.42208990454673767,0.15150819718837738,0.24403735995292664
Down,80.31268048373052,118.52850926866215,169.89579244204398,0.848166286945343,0.352633535861969,0.015047701075673103,0.9928582310676575,0.8692057728767395,0.40490052103996277,0.0926620215177536,0.9910663366317749,0.9731267690658569,0.45345985889434814,0.04756345972418785,0.8628984093666077,1.0029959678649902,0.4314173460006714,-0.036737263202667236,0.23375822603702545,1.0153299570083618,0.4558994174003601,0.023715443909168243,0.19392405450344086,1.01665198802948,0.46032431721687317,0.01796737313270569,0.22476522624492645
Up,163.51187808829624,170.24676860738117,73.2153920724628,0.8430373072624207,0.34981921315193176,0.064764603972435,0.9905052781105042,0.8464300036430359,0.41510826349258423,0.03369010239839554,0.9914910793304443,0.9479182958602905,0.4699851870536804,0.016758808866143227,0.8755955696105957,0.9945051074028015,0.5065852403640747,0.10824060440063477,0.24778437614440918,1.0179972648620605,0.5159178376197815,0.23044466972351074,0.1769363135099411,1.015334963798523,0.5192707180976868,0.25407877564430237,0.20397192239761353
Down,106.38868753586843,173.29075592689367,82.07126432561891,0.84595787525177,0.3331354856491089,0.04494547098875046,0.9897666573524475,0.8499411344528198,0.39744749665260315,0.030945826321840286,0.991849958896637,0.9378669857978821,0.4472249746322632,0.006240158807486296,0.8877531290054321,0.9746472239494324,0.47416844964027405,0.0014829256106168032,0.26625359058380127,0.9687636494636536,0.4904784858226776,0.09775158017873764,0.1639985591173172,0.9614807367324829,0.48664435744285583,0.13843654096126556,0.18869639933109283
Down,31.95057992718591,175.95358897921034,53.48200195381239,0.8488736152648926,0.33458444476127625,-0.20345453917980194,0.9906913638114929,0.8614117503166199,0.3452785313129425,-0.11358693987131119,0.9926461577415466,0.929608166217804,0.40497738122940063,0.0010440800106152892,0.8988599181175232,0.9764871597290039,0.44049906730651855,-0.016717808321118355,0.3259642720222473,0.9659631848335266,0.4395409822463989,0.15064416825771332,0.1656244993209839,0.9748568534851074,0.4541591703891754,0.19520266354084015,0.1892542690038681
Down,71.5838143969192,173.89938356766757,136.77300757200524,0.8452451825141907,0.34178921580314636,-0.08157284557819366,0.9914051294326782,0.8501757383346558,0.3579835593700409,-0.049785565584897995,0.9931548833847046,0.9250181317329407,0.4222355782985687,0.006778190843760967,0.908428430557251,0.9549583196640015,0.4540591835975647,0.014985223300755024,0.31912490725517273,0.9424476623535156,0.4598497748374939,0.1149917021393776,0.15240061283111572,0.9382370114326477,0.4703052043914795,0.15563136339187622,0.17498625814914703
Up,152.79384974784222,20.19609794790425,170.28410835985315,0.9035848379135132,0.3815097510814667,-0.1608310341835022,0.9921421408653259,0.9238918423652649,0.4325634837150574,-0.008023111149668694,0.9921568632125854,1.04781973361969,0.4583507180213928,0.06710772961378098,0.8220039010047913,0.9574114084243774,0.4019656181335449,0.07571420818567276,0.29261350631713867,0.9446253776550293,0.38055360317230225,0.2079579085111618,0.14555735886096954,0.9234236478805542,0.3557813763618469,0.17240673303604126,0.1710662841796875
Up,167.15399062581616,29.026941207956668,160.77599928516187,0.8946982622146606,0.39264196157455444,-0.17899355292320251,0.9913885593414307,0.907181441783905,0.44361865520477295,-0.04726076126098633,0.9881060719490051,1.0225722789764404,0.47299787402153015,0.051782310009002686,0.7485120296478271,0.9533430933952332,0.4077337980270386,0.033091507852077484,0.26828786730766296,0.931011974811554,0.3744296729564667,0.14079603552818298,0.13992227613925934,0.905407726764679,0.3551821708679199,0.0949050709605217,0.16608743369579315
Up,164.91065269912224,32.04518977544839,171.4347046936266,0.8928022384643555,0.39229321479797363,-0.17634326219558716,0.991945207118988,0.9060843586921692,0.4491530656814575,-0.05413998290896416,0.9885308742523193,1.021193027496338,0.4740777015686035,0.05409397929906845,0.6930983662605286,0.9493255615234375,0.4040359556674957,0.15081563591957092,0.24506263434886932,0.9319955706596375,0.37478819489479065,0.34507516026496887,0.1297285407781601,0.9079785346984863,0.3453540802001953,0.3408721089363098,0.15757203102111816
Up,158.16010416405945,32.56334689685719,178.54228919055853,0.8869137763977051,0.3877811133861542,-0.21507635712623596,0.9922026991844177,0.9093939065933228,0.4470754861831665,-0.1278027594089508,0.9885858297348022,1.0275061130523682,0.4731491506099701,0.03583042323589325,0.6400412917137146,0.9646113514900208,0.4102281928062439,0.21387502551078796,0.22321780025959015,0.9622389674186707,0.40467914938926697,0.4755629897117615,0.11993355304002762,0.9472593069076538,0.371969610452652,0.47572582960128784,0.14758582413196564
Up,159.45487616064926,27.578358537781405,169.60353138787335,0.8818486928939819,0.3835398256778717,-0.1719849854707718,0.9918471574783325,0.9048435091972351,0.4174901247024536,-0.07776790857315063,0.9861870408058167,1.020418643951416,0.45251715183258057,0.03711986541748047,0.5832676887512207,0.9634754061698914,0.3966788351535797,0.11371342092752457,0.2046855092048645,0.9583644866943359,0.3857265114784241,0.2704004645347595,0.11274102330207825,0.9402726888656616,0.3602807819843292,0.2543999254703522,0.14058387279510498
Down,107.81939296816809,5.8506997992540875,112.56915025484051,0.8799160718917847,0.40110868215560913,-0.08693079650402069,0.9915246963500977,0.9073349833488464,0.42006000876426697,-0.14079120755195618,0.9862203001976013,1.0243960618972778,0.44812190532684326,-0.04302368313074112,0.5356577634811401,0.9651035070419312,0.4273216128349304,0.0216536708176136,0.20015467703342438,0.9655889272689819,0.40892985463142395,0.1741468608379364,0.10799197852611542,0.9475741386413574,0.4008786082267761,0.16022352874279022,0.13569389283657074
Up,162.22088402159585,29.354239792122335,172.24849691270788,0.8816967010498047,0.3730967342853546,-0.1677626073360443,0.9919682145118713,0.8976980447769165,0.4505138397216797,-0.11388949304819107,0.9869312047958374,1.012965440750122,0.47050949931144714,-0.035752005875110626,0.5239136219024658,0.9538377523422241,0.42229384183883667,0.19350028038024902,0.18364685773849487,0.9425430297851562,0.4049183428287506,0.43379974365234375,0.10074453055858612,0.9167463183403015,0.37500816583633423,0.44336074590682983,0.12969864904880524
Down,148.06033986826884,32.08234332573118,149.75406696006308,0.8822100758552551,0.384244441986084,-0.062111251056194305,0.9920235276222229,0.8969146609306335,0.44934651255607605,-0.0919700339436531,0.9876930117607117,1.011018991470337,0.4694788157939911,0.0013018670724704862,0.4953460097312927,0.9558623433113098,0.4196610748767853,0.08118840306997299,0.16926395893096924,0.9504745602607727,0.4008367359638214,0.2313982993364334,0.09376358985900879,0.9240332841873169,0.3754962086677551,0.21637144684791565,0.12119966000318527
Down,148.14595268724565,19.885292343333823,162.19520378475013,0.8823092579841614,0.37730979919433594,-0.10626737028360367,0.9924790263175964,0.899908185005188,0.44893181324005127,-0.05240790173411369,0.98844313621521,1.0131542682647705,0.46877533197402954,0.00972854532301426,0.4857080280780792,0.9552626609802246,0.4355882406234741,0.1440289318561554,0.154899001121521,0.9335635900497437,0.39532560110092163,0.35068821907043457,0.0874311774969101,0.901508629322052,0.36450719833374023,0.34550589323043823,0.11564826965332031
Up,167.9922253883266,28.656121162774276,170.94158587867113,0.8737667202949524,0.37657395005226135,-0.09496119618415833,0.9929147362709045,0.889562726020813,0.44282078742980957,-0.011634605005383492,0.9893150329589844,0.9930197596549988,0.4685295820236206,0.03697628900408745,0.46602123975753784,0.9552488327026367,0.4337836802005768,0.12517580389976501,0.14203031361103058,0.9389044046401978,0.42411625385284424,0.24553406238555908,0.08102208375930786,0.9151236414909363,0.4043997526168823,0.24151329696178436,0.10922995954751968
Up,155.14842942359303,35.73126327711308,166.1223967373609,0.8719910383224487,0.3730830252170563,-0.04739966243505478,0.9930897355079651,0.8837800025939941,0.4562620520591736,0.011678053997457027,0.9899954199790955,0.9915481805801392,0.4864017069339752,0.056173212826251984,0.48267656564712524,0.9645193815231323,0.4525965452194214,0.18398182094097137,0.13101732730865479,0.9639132618904114,0.4501274526119232,0.34158363938331604,0.07490972429513931,0.9477396011352539,0.419281929731369,0.3534312844276428,0.10207448154687881
